IP_Claims_Total,OP_Claims_Total,Total_Reimbursed,Claim_Ratio,Inpatient_Visits,Outpatient_Visits,PotentialFraud,Claim_Ratio_IP_to_OP,Claim_Ratio_OP_to_Total,Avg_IP_Claim,Avg_OP_Claim,Total_Visits,IP_to_Total_Visit_Ratio,OP_to_Total_Visit_Ratio,KMeans_Cluster,DBSCAN_Cluster,IsolationForest_Anomaly,LOF_Anomaly
20000.0,67650.0,87650.0,0.2956349499637847,2.0,272.0,0,0.2956349499637847,0.7718109319916487,6666.666666666667,247.8021978021978,274.0,0.0072727272727272,0.9890909090909092,0,0,1,1
0.0,20.0,20.0,0.0,0.0,1.0,0,0.0,0.9523809523809524,0.0,10.0,1.0,0.0,0.5,0,0,1,-1
0.0,1450.0,1450.0,0.0,0.0,15.0,0,0.0,0.9993108201240524,0.0,90.625,15.0,0.0,0.9375,0,0,1,1
0.0,24200.0,24200.0,0.0,0.0,76.0,0,0.0,0.9999586793934137,0.0,314.2857142857143,76.0,0.0,0.987012987012987,0,0,1,1
0.0,1370.0,1370.0,0.0,0.0,7.0,0,0.0,0.99927060539752,0.0,171.25,7.0,0.0,0.875,0,0,1,1
117000.0,0.0,117000.0,117000.0,9.0,0.0,0,117000.0,0.0,11700.0,0.0,9.0,0.9,0.0,1,0,-1,1
27000.0,0.0,27000.0,27000.0,1.0,0.0,0,27000.0,0.0,13500.0,0.0,1.0,0.5,0.0,1,0,1,-1
505900.0,0.0,505900.0,505900.0,50.0,0.0,0,505900.0,0.0,9919.607843137255,0.0,50.0,0.9803921568627452,0.0,1,-1,-1,-1
90000.0,0.0,90000.0,90000.0,13.0,0.0,0,90000.0,0.0,6428.571428571428,0.0,13.0,0.9285714285714286,0.0,1,0,-1,-1
48000.0,0.0,48000.0,48000.0,7.0,0.0,0,48000.0,0.0,6000.0,0.0,7.0,0.875,0.0,1,0,1,1
16000.0,0.0,16000.0,16000.0,2.0,0.0,0,16000.0,0.0,5333.333333333333,0.0,2.0,0.6666666666666666,0.0,1,0,1,1
5000.0,0.0,5000.0,5000.0,1.0,0.0,0,5000.0,0.0,2500.0,0.0,1.0,0.5,0.0,1,0,1,1
12000.0,0.0,12000.0,12000.0,2.0,0.0,0,12000.0,0.0,4000.0,0.0,2.0,0.6666666666666666,0.0,1,0,1,1
139000.0,0.0,139000.0,139000.0,13.0,0.0,0,139000.0,0.0,9928.57142857143,0.0,13.0,0.9285714285714286,0.0,1,0,-1,1
169000.0,14660.0,183660.0,11.527180956278562,8.0,95.0,1,11.527180956278562,0.0798209745128252,18777.777777777777,152.70833333333334,103.0,0.0769230769230769,0.9134615384615384,1,1,1,-1
29000.0,3450.0,32450.0,8.403361344537815,3.0,18.0,0,8.403361344537815,0.1063141351576222,7250.0,181.57894736842104,21.0,0.1363636363636363,0.8181818181818182,1,0,1,1
54000.0,50420.0,104420.0,1.070982328791575,6.0,178.0,0,1.070982328791575,0.4828530659541663,7714.285714285715,281.67597765363126,184.0,0.0324324324324324,0.9621621621621622,0,0,1,1
0.0,270.0,270.0,0.0,0.0,3.0,0,0.0,0.996309963099631,0.0,67.5,3.0,0.0,0.75,0,0,1,1
0.0,1640.0,1640.0,0.0,0.0,8.0,0,0.0,0.9993906154783668,0.0,182.22222222222223,8.0,0.0,0.8888888888888888,0,0,1,1
187000.0,16810.0,203810.0,11.123669026232823,18.0,43.0,0,11.123669026232823,0.0824783745725206,9842.105263157897,382.04545454545456,61.0,0.2903225806451613,0.6935483870967742,1,0,1,1
0.0,3870.0,3870.0,0.0,0.0,4.0,0,0.0,0.9997416688194264,0.0,774.0,4.0,0.0,0.8,0,0,1,1
224000.0,4770.0,228770.0,46.95032487948019,22.0,15.0,0,46.95032487948019,0.0208505448680121,9739.130434782608,298.125,37.0,0.5789473684210527,0.3947368421052631,1,0,1,1
84000.0,3300.0,87300.0,25.446834292638595,6.0,20.0,0,25.446834292638595,0.0378002542926197,12000.0,157.14285714285714,26.0,0.2222222222222222,0.7407407407407407,1,0,1,1
21000.0,10700.0,31700.0,1.9624334174376223,5.0,50.0,0,1.9624334174376223,0.337528784580928,3500.0,209.80392156862743,55.0,0.0892857142857142,0.8928571428571429,0,0,1,1
40000.0,4350.0,44350.0,9.193288899103656,5.0,25.0,0,9.193288899103656,0.0980812157561272,6666.666666666667,167.30769230769232,30.0,0.1612903225806451,0.8064516129032258,1,0,1,1
0.0,40.0,40.0,0.0,0.0,1.0,0,0.0,0.975609756097561,0.0,20.0,1.0,0.0,0.5,0,0,1,1
0.0,52110.0,52110.0,0.0,0.0,223.0,0,0.0,0.9999808101936252,0.0,232.63392857142856,223.0,0.0,0.9955357142857144,0,0,1,1
0.0,1570.0,1570.0,0.0,0.0,13.0,0,0.0,0.9993634627625716,0.0,112.14285714285714,13.0,0.0,0.9285714285714286,0,0,1,1
0.0,1580.0,1580.0,0.0,0.0,5.0,0,0.0,0.9993674889310564,0.0,263.3333333333333,5.0,0.0,0.8333333333333334,0,0,1,1
0.0,22140.0,22140.0,0.0,0.0,69.0,0,0.0,0.9999548349216386,0.0,316.2857142857143,69.0,0.0,0.9857142857142858,0,0,1,1
0.0,51030.0,51030.0,0.0,0.0,177.0,0,0.0,0.9999804040681156,0.0,286.685393258427,177.0,0.0,0.99438202247191,0,0,1,1
0.0,44710.0,44710.0,0.0,0.0,183.0,0,0.0,0.99997763413925,0.0,242.9891304347826,183.0,0.0,0.9945652173913044,0,0,1,1
0.0,4990.0,4990.0,0.0,0.0,17.0,0,0.0,0.9997996393508316,0.0,277.22222222222223,17.0,0.0,0.9444444444444444,0,0,1,1
0.0,16580.0,16580.0,0.0,0.0,63.0,0,0.0,0.999939690006634,0.0,259.0625,63.0,0.0,0.984375,0,0,1,1
0.0,7810.0,7810.0,0.0,0.0,34.0,0,0.0,0.9998719754192804,0.0,223.14285714285717,34.0,0.0,0.9714285714285714,0,0,1,1
0.0,3970.0,3970.0,0.0,0.0,16.0,0,0.0,0.9997481742634096,0.0,233.52941176470588,16.0,0.0,0.9411764705882352,0,0,1,1
0.0,20.0,20.0,0.0,0.0,1.0,0,0.0,0.9523809523809524,0.0,10.0,1.0,0.0,0.5,0,0,1,-1
97000.0,1800.0,98800.0,53.85896724042199,12.0,3.0,0,53.85896724042199,0.0182184390846246,7461.538461538462,450.0,15.0,0.75,0.1875,1,0,1,1
55000.0,4240.0,59240.0,12.968639471822684,4.0,26.0,1,12.968639471822684,0.0715720531388734,11000.0,157.03703703703704,30.0,0.1290322580645161,0.8387096774193549,1,1,1,1
115000.0,49670.0,164670.0,2.315234241307805,8.0,149.0,0,2.315234241307805,0.3016317384360331,12777.777777777776,331.1333333333333,157.0,0.050632911392405,0.9430379746835444,1,0,1,1
55000.0,31310.0,86310.0,1.756571173070167,7.0,119.0,0,1.756571173070167,0.3627579335194819,6875.0,260.9166666666667,126.0,0.0551181102362204,0.937007874015748,0,0,1,1
0.0,4840.0,4840.0,0.0,0.0,19.0,0,0.0,0.999793431109275,0.0,242.0,19.0,0.0,0.95,0,0,1,1
232070.0,28830.0,260900.0,8.04932191044362,26.0,93.0,1,8.04932191044362,0.110501684547012,8595.185185185184,306.70212765957444,119.0,0.2166666666666666,0.775,1,1,1,1
44000.0,28800.0,72800.0,1.5277247317801466,5.0,73.0,0,1.5277247317801466,0.3955989615527259,7333.333333333333,389.1891891891892,78.0,0.0632911392405063,0.9240506329113924,0,0,1,1
112200.0,1980.0,114180.0,56.63806158505805,14.0,26.0,1,56.63806158505805,0.0173408885891698,7480.0,73.33333333333333,40.0,0.3414634146341463,0.6341463414634146,1,1,1,1
0.0,2190.0,2190.0,0.0,0.0,13.0,0,0.0,0.9995435874030124,0.0,156.42857142857142,13.0,0.0,0.9285714285714286,0,0,1,1
0.0,7250.0,7250.0,0.0,0.0,29.0,0,0.0,0.9998620879878636,0.0,241.66666666666663,29.0,0.0,0.9666666666666668,0,0,1,1
23000.0,7640.0,30640.0,3.010077215024212,2.0,35.0,0,3.010077215024212,0.2493391207858751,7666.666666666667,212.22222222222223,37.0,0.0526315789473684,0.9210526315789472,0,0,1,1
96000.0,17850.0,113850.0,5.377849980393255,6.0,57.0,0,5.377849980393255,0.1567838666327041,13714.285714285714,307.7586206896552,63.0,0.09375,0.890625,1,0,1,1
0.0,4240.0,4240.0,0.0,0.0,26.0,0,0.0,0.9997642065550578,0.0,157.03703703703704,26.0,0.0,0.9629629629629628,0,0,1,1
675200.0,45080.0,720280.0,14.977484971495752,75.0,171.0,1,14.977484971495752,0.0625866849188025,8884.21052631579,262.09302325581393,246.0,0.3036437246963562,0.6923076923076923,1,1,-1,1
0.0,6090.0,6090.0,0.0,0.0,31.0,0,0.0,0.9998358233459202,0.0,190.3125,31.0,0.0,0.96875,0,0,1,1
0.0,3870.0,3870.0,0.0,0.0,20.0,0,0.0,0.9997416688194264,0.0,184.28571428571428,20.0,0.0,0.9523809523809524,0,0,1,1
0.0,6600.0,6600.0,0.0,0.0,15.0,0,0.0,0.9998485078018482,0.0,412.5,15.0,0.0,0.9375,0,0,1,1
0.0,2450.0,2450.0,0.0,0.0,17.0,0,0.0,0.999592003263974,0.0,136.11111111111111,17.0,0.0,0.9444444444444444,0,0,1,1
0.0,10910.0,10910.0,0.0,0.0,32.0,0,0.0,0.9999083493721932,0.0,330.6060606060606,32.0,0.0,0.9696969696969696,0,0,1,1
57000.0,15340.0,72340.0,3.7155335375790366,1.0,50.0,0,3.7155335375790366,0.212051257240016,28500.0,300.7843137254902,51.0,0.0192307692307692,0.9615384615384616,1,0,1,-1
98000.0,39180.0,137180.0,2.5012123222990734,6.0,94.0,0,2.5012123222990734,0.2856080652568504,14000.0,412.42105263157896,100.0,0.0594059405940594,0.9306930693069309,1,0,1,1
0.0,39910.0,39910.0,0.0,0.0,121.0,0,0.0,0.9999749442509585,0.0,327.1311475409836,121.0,0.0,0.9918032786885246,0,0,1,1
0.0,25000.0,25000.0,0.0,0.0,113.0,0,0.0,0.999960001599936,0.0,219.2982456140351,113.0,0.0,0.9912280701754386,0,0,1,1
0.0,480.0,480.0,0.0,0.0,3.0,0,0.0,0.997920997920998,0.0,120.0,3.0,0.0,0.75,0,0,1,1
0.0,150.0,150.0,0.0,0.0,2.0,0,0.0,0.9933774834437086,0.0,50.0,2.0,0.0,0.6666666666666666,0,0,1,1
0.0,90.0,90.0,0.0,0.0,1.0,0,0.0,0.989010989010989,0.0,45.0,1.0,0.0,0.5,0,0,1,1
0.0,48730.0,48730.0,0.0,0.0,160.0,0,0.0,0.9999794791816298,0.0,302.67080745341616,160.0,0.0,0.9937888198757764,0,0,1,1
0.0,6460.0,6460.0,0.0,0.0,26.0,0,0.0,0.999845225197338,0.0,239.25925925925927,26.0,0.0,0.9629629629629628,0,0,1,1
0.0,2120.0,2120.0,0.0,0.0,12.0,0,0.0,0.9995285242809996,0.0,163.07692307692307,12.0,0.0,0.9230769230769232,0,0,1,1
3000.0,2210.0,5210.0,1.35685210312076,1.0,9.0,0,1.35685210312076,0.4241028593360199,1500.0,221.0,10.0,0.0909090909090909,0.8181818181818182,0,0,1,1
0.0,2970.0,2970.0,0.0,0.0,5.0,0,0.0,0.9996634129922584,0.0,495.0,5.0,0.0,0.8333333333333334,0,0,1,1
0.0,2550.0,2550.0,0.0,0.0,16.0,0,0.0,0.999607996863975,0.0,150.0,16.0,0.0,0.9411764705882352,0,0,1,1
0.0,7380.0,7380.0,0.0,0.0,43.0,0,0.0,0.999864517003116,0.0,167.72727272727272,43.0,0.0,0.9772727272727272,0,0,1,1
0.0,7200.0,7200.0,0.0,0.0,18.0,0,0.0,0.9998611303985556,0.0,378.9473684210527,18.0,0.0,0.9473684210526316,0,0,1,1
14000.0,0.0,14000.0,14000.0,1.0,0.0,0,14000.0,0.0,7000.0,0.0,1.0,0.5,0.0,1,0,1,-1
57000.0,0.0,57000.0,57000.0,1.0,0.0,0,57000.0,0.0,28500.0,0.0,1.0,0.5,0.0,1,0,-1,-1
0.0,4450.0,4450.0,0.0,0.0,14.0,0,0.0,0.9997753313862052,0.0,296.6666666666667,14.0,0.0,0.9333333333333332,0,0,1,1
0.0,3370.0,3370.0,0.0,0.0,7.0,0,0.0,0.9997033521210325,0.0,421.25,7.0,0.0,0.875,0,0,1,1
41000.0,0.0,41000.0,41000.0,5.0,0.0,0,41000.0,0.0,6833.333333333333,0.0,5.0,0.8333333333333334,0.0,1,0,1,1
0.0,15920.0,15920.0,0.0,0.0,62.0,0,0.0,0.999937189875008,0.0,252.6984126984127,62.0,0.0,0.984126984126984,0,0,1,1
0.0,47550.0,47550.0,0.0,0.0,171.0,0,0.0,0.9999789699480558,0.0,276.45348837209303,171.0,0.0,0.994186046511628,0,0,1,1
34000.0,0.0,34000.0,34000.0,6.0,0.0,0,34000.0,0.0,4857.142857142857,0.0,6.0,0.8571428571428571,0.0,1,0,1,1
0.0,1460.0,1460.0,0.0,0.0,13.0,0,0.0,0.999315537303217,0.0,104.28571428571428,13.0,0.0,0.9285714285714286,0,0,1,1
0.0,3020.0,3020.0,0.0,0.0,2.0,0,0.0,0.9996689837802052,0.0,1006.6666666666666,2.0,0.0,0.6666666666666666,0,0,1,1
37000.0,1750.0,38750.0,21.1307824100514,5.0,10.0,0,21.1307824100514,0.0451601249000025,6166.666666666667,159.0909090909091,15.0,0.3125,0.625,1,0,1,1
39000.0,58160.0,97160.0,0.67055243204209,6.0,150.0,0,0.67055243204209,0.5985940861045069,5571.428571428572,385.1655629139073,156.0,0.0382165605095541,0.9554140127388536,0,0,1,1
0.0,920.0,920.0,0.0,0.0,5.0,0,0.0,0.998914223669924,0.0,153.33333333333334,5.0,0.0,0.8333333333333334,0,0,1,-1
107000.0,12870.0,119870.0,8.313262372776007,11.0,44.0,0,8.313262372776007,0.1073654178241609,8916.666666666666,286.0,55.0,0.1964285714285714,0.7857142857142857,1,0,1,1
60000.0,2320.0,62320.0,25.850926324859973,4.0,4.0,0,25.850926324859973,0.0372266170311772,12000.0,464.0,8.0,0.4444444444444444,0.4444444444444444,1,0,1,1
0.0,1970.0,1970.0,0.0,0.0,13.0,0,0.0,0.9994926433282596,0.0,140.71428571428572,13.0,0.0,0.9285714285714286,0,0,1,1
0.0,3600.0,3600.0,0.0,0.0,7.0,0,0.0,0.9997222993612884,0.0,450.0,7.0,0.0,0.875,0,0,1,1
447000.0,17760.0,464760.0,25.16750182985192,46.0,69.0,0,25.16750182985192,0.038213189144528,9510.63829787234,253.7142857142857,115.0,0.396551724137931,0.5948275862068966,1,0,1,1
0.0,970.0,970.0,0.0,0.0,11.0,0,0.0,0.9989701338825951,0.0,80.83333333333333,11.0,0.0,0.9166666666666666,0,0,1,1
0.0,140900.0,140900.0,0.0,0.0,494.0,0,0.0,0.9999929028182908,0.0,284.64646464646466,494.0,0.0,0.997979797979798,0,0,1,1
0.0,90740.0,90740.0,0.0,0.0,359.0,0,0.0,0.9999889796233236,0.0,252.05555555555557,359.0,0.0,0.9972222222222222,0,0,1,1
0.0,145450.0,145450.0,0.0,0.0,503.0,0,0.0,0.9999931248324178,0.0,288.5912698412698,503.0,0.0,0.998015873015873,0,0,1,1
0.0,128900.0,128900.0,0.0,0.0,280.0,0,0.0,0.9999922421082846,0.0,458.7188612099644,280.0,0.0,0.99644128113879,0,0,1,-1
72000.0,18620.0,90620.0,3.8666022232962782,6.0,81.0,0,3.8666022232962782,0.2054711380364374,10285.714285714286,227.0731707317073,87.0,0.0681818181818181,0.9204545454545454,1,0,1,1
0.0,173770.0,173770.0,0.0,0.0,473.0,0,0.0,0.9999942452998488,0.0,366.6033755274262,473.0,0.0,0.9978902953586498,0,0,1,-1
35000.0,4700.0,39700.0,7.445224420336099,5.0,16.0,0,7.445224420336099,0.1183849273318052,5833.333333333333,276.47058823529414,21.0,0.2272727272727272,0.7272727272727273,1,0,1,1
109000.0,32640.0,141640.0,3.339358475536901,11.0,126.0,0,3.339358475536901,0.230441750623054,9083.333333333334,257.00787401574803,137.0,0.0797101449275362,0.9130434782608696,1,0,1,1
219400.0,32630.0,252030.0,6.723667677974932,22.0,117.0,0,6.723667677974932,0.1294682003404343,9539.130434782608,276.5254237288136,139.0,0.1571428571428571,0.8357142857142857,1,0,1,1
0.0,29670.0,29670.0,0.0,0.0,66.0,0,0.0,0.9999662970577332,0.0,442.8358208955224,66.0,0.0,0.9850746268656716,0,0,1,-1
0.0,25730.0,25730.0,0.0,0.0,87.0,0,0.0,0.999961136372469,0.0,292.3863636363636,87.0,0.0,0.9886363636363636,0,0,1,1
62000.0,6190.0,68190.0,10.01453723146503,8.0,16.0,0,10.01453723146503,0.0907744423750934,6888.888888888889,364.11764705882354,24.0,0.32,0.64,1,0,1,1
0.0,161790.0,161790.0,0.0,0.0,508.0,0,0.0,0.9999938191864812,0.0,317.85854616895875,508.0,0.0,0.9980353634577604,0,0,1,1
0.0,4150.0,4150.0,0.0,0.0,3.0,0,0.0,0.99975909419417,0.0,1037.5,3.0,0.0,0.75,0,0,1,1
0.0,158670.0,158670.0,0.0,0.0,587.0,0,0.0,0.9999936976511146,0.0,269.8469387755102,587.0,0.0,0.9982993197278912,0,0,1,1
1498900.0,34930.0,1533830.0,42.91030889467808,146.0,113.0,1,42.91030889467808,0.0227730434448123,10196.598639455782,306.4035087719298,259.0,0.5615384615384615,0.4346153846153846,2,1,-1,1
0.0,23780.0,23780.0,0.0,0.0,70.0,0,0.0,0.9999579496236491,0.0,334.92957746478874,70.0,0.0,0.9859154929577464,0,0,1,1
42000.0,7850.0,49850.0,5.3496369889186095,3.0,23.0,0,5.3496369889186095,0.1574692583900022,10500.0,327.0833333333333,26.0,0.1111111111111111,0.8518518518518519,1,0,1,1
0.0,2550.0,2550.0,0.0,0.0,8.0,0,0.0,0.999607996863975,0.0,283.3333333333333,8.0,0.0,0.8888888888888888,0,0,1,1
348000.0,5050.0,353050.0,68.89724806968917,37.0,12.0,1,68.89724806968917,0.0143038824419134,9157.894736842103,388.46153846153845,49.0,0.74,0.24,1,1,-1,1
0.0,1060.0,1060.0,0.0,0.0,9.0,0,0.0,0.9990574929311968,0.0,106.0,9.0,0.0,0.9,0,0,1,1
0.0,7090.0,7090.0,0.0,0.0,39.0,0,0.0,0.9998589761669722,0.0,177.25,39.0,0.0,0.975,0,0,1,1
0.0,40050.0,40050.0,0.0,0.0,142.0,0,0.0,0.9999750318344112,0.0,280.0699300699301,142.0,0.0,0.993006993006993,0,0,1,1
190000.0,1020.0,191020.0,186.0920666013712,19.0,4.0,0,186.0920666013712,0.0053397270457174,9500.0,204.0,23.0,0.7916666666666666,0.1666666666666666,1,0,1,1
196000.0,41790.0,237790.0,4.690005025005384,26.0,182.0,0,4.690005025005384,0.1757425638480851,7259.259259259259,228.3606557377049,208.0,0.124401913875598,0.8708133971291866,1,0,1,1
45000.0,12460.0,57460.0,3.611267153518979,3.0,51.0,0,3.611267153518979,0.2168427281112406,11250.0,239.6153846153846,54.0,0.0545454545454545,0.9272727272727272,1,0,1,1
0.0,300.0,300.0,0.0,0.0,1.0,0,0.0,0.9966777408637874,0.0,150.0,1.0,0.0,0.5,0,0,1,1
0.0,38900.0,38900.0,0.0,0.0,137.0,0,0.0,0.9999742937199558,0.0,281.8840579710145,137.0,0.0,0.9927536231884058,0,0,1,1
167000.0,9620.0,176620.0,17.357863008003328,17.0,33.0,0,17.357863008003328,0.0544669093709128,9277.777777777776,282.94117647058823,50.0,0.3333333333333333,0.6470588235294118,1,0,1,1
723800.0,109120.0,832920.0,6.633003729804529,81.0,345.0,1,6.633003729804529,0.1310088231657024,8826.829268292682,315.3757225433526,426.0,0.189695550351288,0.8079625292740047,2,1,-1,1
1204050.0,23530.0,1227580.0,51.16867111469976,115.0,93.0,1,51.16867111469976,0.0191677779307434,10379.741379310344,250.31914893617025,208.0,0.5502392344497608,0.4449760765550239,2,1,-1,1
0.0,12510.0,12510.0,0.0,0.0,46.0,0,0.0,0.9999200703381024,0.0,266.17021276595744,46.0,0.0,0.9787234042553192,0,0,1,1
56000.0,3620.0,59620.0,15.465341066003866,7.0,12.0,0,15.465341066003866,0.0607168615085288,7000.0,278.46153846153845,19.0,0.35,0.6,1,0,1,1
0.0,142020.0,142020.0,0.0,0.0,582.0,1,0.0,0.9999929587877848,0.0,243.60205831903943,582.0,0.0,0.9982847341337908,0,1,-1,1
0.0,400.0,400.0,0.0,0.0,2.0,0,0.0,0.9975062344139652,0.0,133.33333333333334,2.0,0.0,0.6666666666666666,0,0,1,1
0.0,10490.0,10490.0,0.0,0.0,31.0,0,0.0,0.999904680202078,0.0,327.8125,31.0,0.0,0.96875,0,0,1,1
0.0,87890.0,87890.0,0.0,0.0,272.0,0,0.0,0.9999886222707672,0.0,321.94139194139194,272.0,0.0,0.9963369963369964,0,0,1,1
84000.0,24520.0,108520.0,3.4256351698544103,9.0,70.0,0,3.4256351698544103,0.225947051722708,8400.0,345.3521126760563,79.0,0.1125,0.875,1,0,1,1
0.0,3490.0,3490.0,0.0,0.0,7.0,0,0.0,0.9997135491263248,0.0,436.25,7.0,0.0,0.875,0,0,1,1
0.0,253880.0,253880.0,0.0,0.0,1000.0,0,0.0,0.9999960611467578,0.0,253.62637362637363,1000.0,0.0,0.999000999000999,0,0,-1,1
0.0,10020.0,10020.0,0.0,0.0,30.0,0,0.0,0.9999002095599242,0.0,323.2258064516129,30.0,0.0,0.967741935483871,0,0,1,1
0.0,3400.0,3400.0,0.0,0.0,2.0,0,0.0,0.9997059688326962,0.0,1133.3333333333333,2.0,0.0,0.6666666666666666,0,0,1,-1
3000.0,0.0,3000.0,3000.0,1.0,0.0,0,3000.0,0.0,1500.0,0.0,1.0,0.5,0.0,1,0,1,1
58000.0,40690.0,98690.0,1.425376618908358,5.0,128.0,1,1.425376618908358,0.4122969673019829,9666.666666666666,315.4263565891473,133.0,0.0373134328358208,0.9552238805970148,1,1,1,1
3000.0,7040.0,10040.0,0.4260758414997869,1.0,16.0,0,0.4260758414997869,0.7011253859177373,1500.0,414.11764705882354,17.0,0.0555555555555555,0.8888888888888888,0,0,1,1
80000.0,2760.0,82760.0,28.97500905469033,9.0,7.0,0,28.97500905469033,0.033349041215065,8000.0,345.0,16.0,0.5294117647058824,0.4117647058823529,1,0,1,1
0.0,42480.0,42480.0,0.0,0.0,156.0,0,0.0,0.9999764600644996,0.0,270.5732484076433,156.0,0.0,0.9936305732484076,0,0,1,1
18000.0,770.0,18770.0,23.346303501945524,2.0,7.0,0,23.346303501945524,0.0410207234563955,6000.0,96.25,9.0,0.2,0.7,1,0,1,1
0.0,8640.0,8640.0,0.0,0.0,15.0,0,0.0,0.999884272653628,0.0,540.0,15.0,0.0,0.9375,0,0,1,1
349000.0,58900.0,407900.0,5.92519651618818,42.0,196.0,0,5.92519651618818,0.1443977827953351,8116.279069767442,298.98477157360406,238.0,0.1757322175732217,0.8200836820083682,1,0,1,1
176000.0,4280.0,180280.0,41.11188974538659,24.0,21.0,0,41.11188974538659,0.0237407158824279,7040.0,194.54545454545453,45.0,0.5217391304347826,0.4565217391304347,1,0,1,1
16000.0,1010.0,17010.0,15.82591493570722,4.0,3.0,0,15.82591493570722,0.0593733466580447,3200.0,252.5,7.0,0.5,0.375,1,0,1,1
147000.0,55290.0,202290.0,2.6586605414986164,10.0,225.0,0,2.6586605414986164,0.2733191293730319,13363.636363636364,244.64601769911505,235.0,0.0423728813559322,0.9533898305084746,1,0,1,-1
0.0,560.0,560.0,0.0,0.0,3.0,0,0.0,0.998217468805704,0.0,140.0,3.0,0.0,0.75,0,0,1,1
46000.0,70.0,46070.0,647.887323943662,3.0,2.0,0,647.887323943662,0.0015193939788587,11500.0,23.33333333333333,5.0,0.5,0.3333333333333333,1,0,1,1
0.0,604120.0,604120.0,0.0,0.0,2098.0,1,0.0,0.9999983447024684,0.0,287.81324440209625,2098.0,0.0,0.9995235826584088,2,3,-1,1
0.0,12320.0,12320.0,0.0,0.0,61.0,0,0.0,0.9999188377566756,0.0,198.70967741935485,61.0,0.0,0.9838709677419356,0,0,1,1
774400.0,99070.0,873470.0,7.816616366040517,87.0,347.0,1,7.816616366040517,0.1134210523303006,8800.0,284.68390804597703,434.0,0.2,0.7977011494252874,2,1,-1,1
0.0,321750.0,321750.0,0.0,0.0,1057.0,0,0.0,0.9999968920065516,0.0,304.11153119092626,1057.0,0.0,0.999054820415879,0,0,-1,1
0.0,100770.0,100770.0,0.0,0.0,379.0,0,0.0,0.9999900765101072,0.0,265.1842105263158,379.0,0.0,0.9973684210526316,0,0,1,1
420400.0,4550.0,424950.0,92.37530213139968,58.0,29.0,0,92.37530213139968,0.0107071168205275,7125.423728813559,151.66666666666666,87.0,0.6590909090909091,0.3295454545454545,1,0,-1,-1
0.0,6820.0,6820.0,0.0,0.0,21.0,0,0.0,0.9998533939305088,0.0,310.0,21.0,0.0,0.9545454545454546,0,0,1,1
0.0,400.0,400.0,0.0,0.0,1.0,0,0.0,0.9975062344139652,0.0,200.0,1.0,0.0,0.5,0,0,1,1
0.0,10150.0,10150.0,0.0,0.0,37.0,0,0.0,0.9999014875381737,0.0,267.10526315789474,37.0,0.0,0.9736842105263158,0,0,1,1
0.0,11050.0,11050.0,0.0,0.0,66.0,0,0.0,0.9999095104515427,0.0,164.92537313432837,66.0,0.0,0.9850746268656716,0,0,1,1
164000.0,22330.0,186330.0,7.344050870986521,21.0,76.0,0,7.344050870986521,0.1198404988971239,7454.545454545455,290.0,97.0,0.2142857142857142,0.7755102040816326,1,0,1,1
1252000.0,76240.0,1328240.0,16.421610419590507,146.0,290.0,1,16.421610419590507,0.0573992219785415,8517.00680272109,261.9931271477663,436.0,0.3340961098398169,0.6636155606407322,2,1,-1,1
0.0,5090.0,5090.0,0.0,0.0,11.0,0,0.0,0.999803574936162,0.0,424.1666666666667,11.0,0.0,0.9166666666666666,0,0,1,1
64000.0,6530.0,70530.0,9.799418159546777,9.0,22.0,0,9.799418159546777,0.0925834030426337,6400.0,283.9130434782609,31.0,0.28125,0.6875,1,0,1,1
0.0,109630.0,109630.0,0.0,0.0,408.0,0,0.0,0.9999908784923972,0.0,268.0440097799511,408.0,0.0,0.9975550122249388,0,0,1,1
292000.0,14310.0,306310.0,20.4038851233317,34.0,70.0,0,20.4038851233317,0.0467172253036946,8342.857142857143,201.54929577464787,104.0,0.3238095238095238,0.6666666666666666,1,0,1,1
50000.0,21070.0,71070.0,2.372929618907503,7.0,68.0,0,2.372929618907503,0.2964640992810007,6250.0,305.3623188405797,75.0,0.0921052631578947,0.8947368421052632,0,0,1,1
0.0,255250.0,255250.0,0.0,0.0,842.0,1,0.0,0.9999960822876306,0.0,302.7876631079478,842.0,0.0,0.9988137603795968,0,1,-1,1
0.0,602190.0,602190.0,0.0,0.0,2156.0,1,0.0,0.9999983393973008,0.0,279.17941585535465,2156.0,0.0,0.9995363931386184,2,3,-1,1
33000.0,90.0,33090.0,362.6373626373626,3.0,1.0,0,362.6373626373626,0.002719772747877,8250.0,45.0,4.0,0.6,0.2,1,0,1,1
0.0,190560.0,190560.0,0.0,0.0,743.0,1,0.0,0.999994752336522,0.0,256.1290322580645,743.0,0.0,0.9986559139784946,0,1,-1,1
68000.0,950.0,68950.0,71.5036803364879,4.0,10.0,0,71.5036803364879,0.0137779002480022,13600.0,86.36363636363636,14.0,0.2666666666666666,0.6666666666666666,1,0,1,1
453700.0,29850.0,483550.0,15.198820810023117,58.0,119.0,0,15.198820810023117,0.061730820533925,7689.830508474576,248.75,177.0,0.3258426966292135,0.6685393258426966,1,0,1,1
0.0,239770.0,239770.0,0.0,0.0,775.0,0,0.0,0.9999958293538418,0.0,308.9819587628866,775.0,0.0,0.9987113402061856,0,0,1,1
